price,volume,time,timestamp,type,order_type,trade_id
104167.5,9.599e-05,2025-05-13 23:43:21,1747179801.540348,buy,market,83029295
104167.5,0.000259,2025-05-13 23:43:40,1747179820.527732,buy,limit,83029296
104167.5,0.00103151,2025-05-13 23:44:04,1747179844.793902,buy,market,83029297
104167.5,0.000122,2025-05-13 23:44:09,1747179849.094371,buy,market,83029298
104167.4,0.001,2025-05-13 23:44:09,1747179849.562326,sell,limit,83029300
104167.4,0.0001,2025-05-13 23:44:09,1747179849.562326,sell,limit,83029299
104167.4,0.00076109,2025-05-13 23:44:09,1747179849.562326,sell,limit,83029301
104167.4,9.599e-05,2025-05-13 23:44:14,1747179854.5280206,sell,limit,83029302
104167.9,0.22773625,2025-05-13 23:44:29,1747179869.3291235,sell,limit,83029303
104167.9,5.195e-05,2025-05-13 23:44:32,1747179872.6871996,sell,limit,83029304
104168.0,0.00010404,2025-05-13 23:44:36,1747179876.037566,buy,limit,83029305
104168.0,0.00026407,2025-05-13 23:44:37,1747179877.1465065,buy,limit,83029306
104168.0,9.458e-05,2025-05-13 23:44:46,1747179886.2272155,buy,limit,83029307
104167.9,4.805e-05,2025-05-13 23:44:52,1747179892.8067195,sell,market,83029308
104167.9,0.001,2025-05-13 23:44:52,1747179892.8067195,sell,market,83029309
104156.8,0.00283957,2025-05-13 23:44:52,1747179892.8067195,sell,market,83029310
104168.3,8.501e-05,2025-05-13 23:45:02,1747179902.3053532,buy,limit,83029311
104168.3,8.485e-05,2025-05-13 23:45:02,1747179902.3382618,buy,limit,83029312
104169.8,0.0001,2025-05-13 23:45:20,1747179920.208092,sell,limit,83029313
104169.8,0.001,2025-05-13 23:45:20,1747179920.208092,sell,limit,83029314
104169.8,0.01439249,2025-05-13 23:45:20,1747179920.208092,sell,limit,83029315
104169.9,0.00286558,2025-05-13 23:45:20,1747179920.8362567,buy,limit,83029316
104170.0,5.04e-05,2025-05-13 23:45:31,1747179931.0228937,buy,market,83029317
104172.2,8.664e-05,2025-05-13 23:45:31,1747179931.0228937,buy,market,83029318
104172.2,0.00174966,2025-05-13 23:45:36,1747179936.7460873,buy,limit,83029319
104172.1,0.00134305,2025-05-13 23:45:38,1747179938.6177902,sell,limit,83029320
104172.1,0.01819193,2025-05-13 23:45:38,1747179938.6177902,sell,limit,83029321
104172.1,0.0005561,2025-05-13 23:46:00,1747179960.3001244,sell,market,83029322
104172.2,0.0013795,2025-05-13 23:46:02,1747179962.6214507,buy,market,83029323
104172.2,0.00017189,2025-05-13 23:46:28,1747179988.607337,buy,market,83029324
104172.2,0.00017188,2025-05-13 23:46:28,1747179988.8942306,buy,market,83029325
104172.2,5.174e-05,2025-05-13 23:46:41,1747180001.4349566,buy,limit,83029326
104172.2,0.00076384,2025-05-13 23:46:46,1747180006.8110914,buy,limit,83029327
104172.2,9.46e-06,2025-05-13 23:46:52,1747180012.7804596,buy,limit,83029328
104172.1,0.0004886,2025-05-13 23:46:59,1747180019.1363478,sell,market,83029329
104172.1,0.0001,2025-05-13 23:47:02,1747180022.3230355,sell,limit,83029331
104172.1,0.01814935,2025-05-13 23:47:02,1747180022.3230355,sell,limit,83029332
104172.1,0.0005114,2025-05-13 23:47:02,1747180022.3230355,sell,limit,83029330
104204.5,0.00246369,2025-05-13 23:47:04,1747180024.1897929,buy,market,83029339
104192.1,5.039e-05,2025-05-13 23:47:04,1747180024.1897929,buy,market,83029337
104180.9,5.039e-05,2025-05-13 23:47:04,1747180024.1897929,buy,market,83029335
104203.0,5.038e-05,2025-05-13 23:47:04,1747180024.1897929,buy,market,83029338
104172.2,0.00167789,2025-05-13 23:47:04,1747180024.1897929,buy,market,83029333
104192.0,5.5e-05,2025-05-13 23:47:04,1747180024.1897929,buy,market,83029336
104172.2,0.00079671,2025-05-13 23:47:04,1747180024.1897929,buy,market,83029334
104204.4,0.00048604,2025-05-13 23:47:05,1747180025.6780865,sell,market,83029340
104204.5,7.3e-05,2025-05-13 23:47:15,1747180035.994595,buy,market,83029341
104204.5,0.00094547,2025-05-13 23:47:19,1747180039.0388913,buy,limit,83029342
104204.4,0.00402474,2025-05-13 23:47:19,1747180039.8685796,sell,limit,83029343
104204.5,0.00202519,2025-05-13 23:47:30,1747180050.6764257,buy,limit,83029344
104204.5,0.0019951,2025-05-13 23:47:42,1747180062.9469502,buy,market,83029345
104204.5,0.00095,2025-05-13 23:47:44,1747180064.7403395,buy,limit,83029349
104204.5,7e-05,2025-05-13 23:47:44,1747180064.7403395,buy,limit,83029348
104204.5,0.00208755,2025-05-13 23:47:44,1747180064.7403395,buy,limit,83029346
104204.5,0.00246,2025-05-13 23:47:44,1747180064.7403395,buy,limit,83029347
